difficulty,winrate,pickPolicy,carryCap,run,period,netWorth
3,1,synergy,off,5,37,50026.96
3,1,synergy,off,5,38,61764.43
3,1,synergy,off,5,39,133228.58
3,1,synergy,off,5,40,107863.04
3,1,synergy,off,6,1,-24980.00
3,1,synergy,off,6,2,-24947.50
3,1,synergy,off,6,3,-24947.50
3,1,synergy,off,6,4,-24947.28
3,1,synergy,off,6,5,-24901.74
3,1,synergy,off,6,6,-24928.47
3,1,synergy,off,6,7,-24938.23
3,1,synergy,off,6,8,-24919.71
3,1,synergy,off,6,9,-24863.29
3,1,synergy,off,6,10,-24843.01
3,1,synergy,off,6,11,-24987.87
3,1,synergy,off,6,12,-24989.38
3,1,synergy,off,6,13,-24994.69
3,1,synergy,off,6,14,-24994.69
3,1,synergy,off,6,15,-24994.69
3,1,synergy,off,6,16,-24994.69
3,1,synergy,off,6,17,-24984.69
3,1,synergy,off,6,18,-24952.81
3,1,synergy,off,6,19,-24992.07
3,1,synergy,off,6,20,-24992.07
3,1,synergy,off,6,21,-24992.07
3,1,synergy,off,6,22,-24985.95
3,1,synergy,off,6,23,-24985.95
3,1,synergy,off,6,24,-24985.95
3,1,synergy,off,6,25,-24973.79
3,1,synergy,off,6,26,-24953.27
3,1,synergy,off,6,27,-24953.42
3,1,synergy,off,6,28,-24789.90
3,1,synergy,off,6,29,-24562.85
3,1,synergy,off,6,30,-24597.36
3,1,synergy,off,6,31,-24464.04
3,1,synergy,off,6,32,-23913.30
3,1,synergy,off,6,33,-22322.33
3,1,synergy,off,6,34,-14872.31
3,1,synergy,off,6,35,-13212.31
3,1,synergy,off,6,36,-18117.31
3,1,synergy,off,6,37,-17892.31
3,1,synergy,off,6,38,-11184.19
3,1,synergy,off,6,39,-10103.51
3,1,synergy,off,6,40,-14933.51
3,1,synergy,off,7,1,-24980.00
3,1,synergy,off,7,2,-24969.28
3,1,synergy,off,7,3,-24972.88
3,1,synergy,off,7,4,-24957.26
3,1,synergy,off,7,5,-24945.92
3,1,synergy,off,7,6,-24868.82
3,1,synergy,off,7,7,-24917.05
3,1,synergy,off,7,8,-24917.71
3,1,synergy,off,7,9,-24788.60
3,1,synergy,off,7,10,-24646.46
3,1,synergy,off,7,11,-24348.83
3,1,synergy,off,7,12,-24115.90
3,1,synergy,off,7,13,-23026.90
3,1,synergy,off,7,14,-22471.90
3,1,synergy,off,7,15,-20071.90
3,1,synergy,off,7,16,-18871.90
3,1,synergy,off,7,17,-15138.95
3,1,synergy,off,7,18,-13487.15
3,1,synergy,off,7,19,-13012.15
3,1,synergy,off,7,20,-17612.15
3,1,synergy,off,7,21,-16337.15
3,1,synergy,off,7,22,-13880.51
3,1,synergy,off,7,23,-18467.64
3,1,synergy,off,7,24,-18342.64
3,1,synergy,off,7,25,-17317.64
3,1,synergy,off,7,26,-16601.02
3,1,synergy,off,7,27,-13071.02
3,1,synergy,off,7,28,-10224.43
3,1,synergy,off,7,29,-12462.31
3,1,synergy,off,7,30,-5152.31
3,1,synergy,off,7,31,-4997.85
3,1,synergy,off,7,32,-5949.81
3,1,synergy,off,7,33,-4634.81
3,1,synergy,off,7,34,-7344.81
3,1,synergy,off,7,35,-11200.81
3,1,synergy,off,7,36,-10879.93
3,1,synergy,off,7,37,-9715.93
3,1,synergy,off,7,38,-4612.57
3,1,synergy,off,7,39,1015.61
3,1,synergy,off,7,40,-2779.80
3,1,synergy,off,8,1,-24980.00
3,1,synergy,off,8,2,-24983.04
3,1,synergy,off,8,3,-24982.92
3,1,synergy,off,8,4,-24976.44
3,1,synergy,off,8,5,-24949.95
3,1,synergy,off,8,6,-24967.58
3,1,synergy,off,8,7,-24950.46
3,1,synergy,off,8,8,-24992.21
3,1,synergy,off,8,9,-24987.05
3,1,synergy,off,8,10,-24986.93
3,1,synergy,off,8,11,-24947.73
3,1,synergy,off,8,12,-24908.73
3,1,synergy,off,8,13,-24882.06
3,1,synergy,off,8,14,-24384.30
3,1,synergy,off,8,15,-24099.30
3,1,synergy,off,8,16,-24104.30
3,1,synergy,off,8,17,-22531.51
3,1,synergy,off,8,18,-21346.06
3,1,synergy,off,8,19,-17950.93
3,1,synergy,off,8,20,-17868.21
3,1,synergy,off,8,21,-15309.66
3,1,synergy,off,8,22,-12366.68
3,1,synergy,off,8,23,520.64
3,1,synergy,off,8,24,4020.25
3,1,synergy,off,8,25,8658.28
3,1,synergy,off,8,26,12638.29
3,1,synergy,off,8,27,13282.91
3,1,synergy,off,8,28,-11155.59
3,1,synergy,off,8,29,-10549.34
3,1,synergy,off,8,30,-3674.34
3,1,synergy,off,8,31,-521.73
3,1,synergy,off,8,32,-9566.73
3,1,synergy,off,8,33,-5538.27
3,1,synergy,off,8,34,-4974.52
3,1,synergy,off,8,35,-430.15
3,1,synergy,off,8,36,-905.15
3,1,synergy,off,8,37,-2705.15
3,1,synergy,off,8,38,6347.98
3,1,synergy,off,8,39,79375.39
3,1,synergy,off,8,40,33640.41
3,1,synergy,off,9,1,-24980.00
3,1,synergy,off,9,2,-24975.26
3,1,synergy,off,9,3,-24983.86
3,1,synergy,off,9,4,-24951.18
3,1,synergy,off,9,5,-24893.32
3,1,synergy,off,9,6,-24660.38
3,1,synergy,off,9,7,-24534.94
3,1,synergy,off,9,8,-24109.98
3,1,synergy,off,9,9,-24049.98
3,1,synergy,off,9,10,-23465.18
3,1,synergy,off,9,11,-24229.54
3,1,synergy,off,9,12,-23303.28
3,1,synergy,off,9,13,-22639.04
3,1,synergy,off,9,14,-20879.01
3,1,synergy,off,9,15,-20758.21
3,1,synergy,off,9,16,-17230.06
3,1,synergy,off,9,17,-17652.80
3,1,synergy,off,9,18,-17617.33
3,1,synergy,off,9,19,-18450.35
3,1,synergy,off,9,20,-16198.69
3,1,synergy,off,9,21,-14983.99
3,1,synergy,off,9,22,-13788.04
3,1,synergy,off,9,23,-10541.90
3,1,synergy,off,9,24,-14113.00
3,1,synergy,off,9,25,-14188.00
3,1,synergy,off,9,26,-14118.00
3,1,synergy,off,9,27,-13258.25
3,1,synergy,off,9,28,-11384.00
3,1,synergy,off,9,29,-7796.73
3,1,synergy,off,9,30,-4759.70
3,1,synergy,off,9,31,-1893.79
3,1,synergy,off,9,32,-4713.29
3,1,synergy,off,9,33,-4060.17
3,1,synergy,off,9,34,-1659.17
3,1,synergy,off,9,35,6405.87
3,1,synergy,off,9,36,11907.65
3,1,synergy,off,9,37,18182.24
3,1,synergy,off,9,38,4162.84
3,1,synergy,off,9,39,5855.97
3,1,synergy,off,9,40,3755.97
3,1,synergy,off,10,1,-24980.00
3,1,synergy,off,10,2,-24973.16
3,1,synergy,off,10,3,-24643.07
3,1,synergy,off,10,4,-24643.07
3,1,synergy,off,10,5,-24421.82
3,1,synergy,off,10,6,-24171.76
3,1,synergy,off,10,7,-24220.04
3,1,synergy,off,10,8,-24044.87
3,1,synergy,off,10,9,-23734.68
3,1,synergy,off,10,10,-23172.68
3,1,synergy,off,10,11,-23188.75
3,1,synergy,off,10,12,-23198.75
3,1,synergy,off,10,13,-22808.75
3,1,synergy,off,10,14,-19111.10
3,1,synergy,off,10,15,-10299.71
3,1,synergy,off,10,16,-16862.24
3,1,synergy,off,10,17,-15447.24
3,1,synergy,off,10,18,-15202.24
3,1,synergy,off,10,19,-13439.40
3,1,synergy,off,10,20,-11892.15
3,1,synergy,off,10,21,-11327.15
3,1,synergy,off,10,22,-7984.93
3,1,synergy,off,10,23,-9432.43
3,1,synergy,off,10,24,-10196.13
3,1,synergy,off,10,25,-5784.88
3,1,synergy,off,10,26,-4183.64
3,1,synergy,off,10,27,-10104.24
3,1,synergy,off,10,28,-7753.86
3,1,synergy,off,10,29,-7316.36
3,1,synergy,off,10,30,3723.79
3,1,synergy,off,10,31,3768.79
3,1,synergy,off,10,32,-6711.21
3,1,synergy,off,10,33,-5548.71
3,1,synergy,off,10,34,-4950.49
3,1,synergy,off,10,35,2938.26
3,1,synergy,off,10,36,535.51
3,1,synergy,off,10,37,2560.47
3,1,synergy,off,10,38,-2394.08
3,1,synergy,off,10,39,3345.92
3,1,synergy,off,10,40,4999.67
3,1,synergy,off,11,1,-24980.00
3,1,synergy,off,11,2,-24968.28
3,1,synergy,off,11,3,-24964.08
3,1,synergy,off,11,4,-24914.64
3,1,synergy,off,11,5,-24824.68
3,1,synergy,off,11,6,-24629.63
3,1,synergy,off,11,7,-24481.07
3,1,synergy,off,11,8,-20924.84
3,1,synergy,off,11,9,-19689.84
3,1,synergy,off,11,10,-19229.84
3,1,synergy,off,11,11,-16355.12
3,1,synergy,off,11,12,-16143.64
3,1,synergy,off,11,13,-12370.15
3,1,synergy,off,11,14,-12367.15
3,1,synergy,off,11,15,-12237.15
3,1,synergy,off,11,16,-14977.15
3,1,synergy,off,11,17,-13597.15
3,1,synergy,off,11,18,-13787.15
3,1,synergy,off,11,19,-12832.49
3,1,synergy,off,11,20,-12542.49
3,1,synergy,off,11,21,-9970.90
3,1,synergy,off,11,22,-12139.09
3,1,synergy,off,11,23,-7447.59
3,1,synergy,off,11,24,-3038.44
3,1,synergy,off,11,25,-2883.44
3,1,synergy,off,11,26,6484.06
3,1,synergy,off,11,27,29042.28
3,1,synergy,off,11,28,27769.29
3,1,synergy,off,11,29,29631.79
3,1,synergy,off,11,30,42606.79
3,1,synergy,off,11,31,64956.80
3,1,synergy,off,11,32,35007.79
3,1,synergy,off,11,33,38947.79
3,1,synergy,off,11,34,44197.79
3,1,synergy,off,11,35,60037.79
3,1,synergy,off,11,36,58817.79
3,1,synergy,off,11,37,56127.79
3,1,synergy,off,11,38,56077.79
3,1,synergy,off,11,39,56577.79
3,1,synergy,off,11,40,79667.79
3,1,synergy,off,12,1,-24980.00
3,1,synergy,off,12,2,-24980.89
3,1,synergy,off,12,3,-24883.17
3,1,synergy,off,12,4,-24725.75
3,1,synergy,off,12,5,-24853.75
3,1,synergy,off,12,6,-24625.46
3,1,synergy,off,12,7,-24103.13
3,1,synergy,off,12,8,-23456.56
3,1,synergy,off,12,9,-20686.93
3,1,synergy,off,12,10,-19422.68
3,1,synergy,off,12,11,-19158.53
3,1,synergy,off,12,12,-18053.56
3,1,synergy,off,12,13,-14791.29
3,1,synergy,off,12,14,-13401.29
3,1,synergy,off,12,15,-21746.83
3,1,synergy,off,12,16,-21586.83
3,1,synergy,off,12,17,-21441.83
3,1,synergy,off,12,18,-18704.09
3,1,synergy,off,12,19,-15128.73
3,1,synergy,off,12,20,-13633.73
3,1,synergy,off,12,21,-14238.73
3,1,synergy,off,12,22,-12098.73
3,1,synergy,off,12,23,-11278.73
3,1,synergy,off,12,24,-15590.09
3,1,synergy,off,12,25,-15755.09
3,1,synergy,off,12,26,-13360.09
3,1,synergy,off,12,27,-6320.09
3,1,synergy,off,12,28,-11020.09
3,1,synergy,off,12,29,-10975.09
3,1,synergy,off,12,30,-10090.09
3,1,synergy,off,12,31,-10260.09
3,1,synergy,off,12,32,-10430.09
3,1,synergy,off,12,33,-10080.09
3,1,synergy,off,12,34,-9782.41
3,1,synergy,off,12,35,-8116.56
3,1,synergy,off,12,36,-2006.39
3,1,synergy,off,12,37,-3702.16
3,1,synergy,off,12,38,-2742.19
3,1,synergy,off,12,39,1093.29
3,1,synergy,off,12,40,-3587.72
3,1,synergy,off,13,1,-24980.00
3,1,synergy,off,13,2,-24978.68
3,1,synergy,off,13,3,-24982.41
3,1,synergy,off,13,4,-24990.33
3,1,synergy,off,13,5,-24990.33
3,1,synergy,off,13,6,-24987.66
3,1,synergy,off,13,7,-24986.48
3,1,synergy,off,13,8,-24989.52
3,1,synergy,off,13,9,-24975.94
3,1,synergy,off,13,10,-24969.26
3,1,synergy,off,13,11,-24960.56
3,1,synergy,off,13,12,-24973.88
3,1,synergy,off,13,13,-24968.61
3,1,synergy,off,13,14,-24955.29
3,1,synergy,off,13,15,-24951.37
3,1,synergy,off,13,16,-24937.84
3,1,synergy,off,13,17,-24698.49
3,1,synergy,off,13,18,-24097.42
3,1,synergy,off,13,19,-24947.55
3,1,synergy,off,13,20,-24947.55
3,1,synergy,off,13,21,-24819.53
3,1,synergy,off,13,22,-24682.39
3,1,synergy,off,13,23,-24582.67
3,1,synergy,off,13,24,-24226.99
3,1,synergy,off,13,25,-23930.83
3,1,synergy,off,13,26,-22769.18
3,1,synergy,off,13,27,-19459.41
3,1,synergy,off,13,28,-19043.34
3,1,synergy,off,13,29,-8942.48
3,1,synergy,off,13,30,48562.63
3,1,synergy,off,13,31,53082.32
3,1,synergy,off,13,32,14014.41
3,1,synergy,off,13,33,19640.66
3,1,synergy,off,13,34,20548.16
3,1,synergy,off,13,35,29520.72
3,1,synergy,off,13,36,35080.75
3,1,synergy,off,13,37,34590.00
3,1,synergy,off,13,38,54901.65
3,1,synergy,off,13,39,63959.29
3,1,synergy,off,13,40,61736.79
3,1,synergy,off,14,1,-24980.00
3,1,synergy,off,14,2,-24987.40
3,1,synergy,off,14,3,-24977.19
3,1,synergy,off,14,4,-24975.97
3,1,synergy,off,14,5,-24968.25
3,1,synergy,off,14,6,-24910.39
3,1,synergy,off,14,7,-24930.39
3,1,synergy,off,14,8,-24260.39
3,1,synergy,off,14,9,-24270.39
3,1,synergy,off,14,10,-23115.39
3,1,synergy,off,14,11,-19784.54
3,1,synergy,off,14,12,-18719.54
3,1,synergy,off,14,13,-17779.42
3,1,synergy,off,14,14,-6373.09
3,1,synergy,off,14,15,-5276.72
3,1,synergy,off,14,16,-9161.97
3,1,synergy,off,14,17,12685.73
3,1,synergy,off,14,18,12728.83
3,1,synergy,off,14,19,12645.07
3,1,synergy,off,14,20,-6448.92
3,1,synergy,off,14,21,-6052.92
3,1,synergy,off,14,22,-3225.36
3,1,synergy,off,14,23,-2799.26
3,1,synergy,off,14,24,-5712.13
3,1,synergy,off,14,25,17651.80
3,1,synergy,off,14,26,14736.80
3,1,synergy,off,14,27,17048.80
3,1,synergy,off,14,28,11918.80
3,1,synergy,off,14,29,18303.80
3,1,synergy,off,14,30,39758.16
3,1,synergy,off,14,31,41212.36
3,1,synergy,off,14,32,46599.91
3,1,synergy,off,14,33,53207.28
3,1,synergy,off,14,34,53222.28
3,1,synergy,off,14,35,53192.28
3,1,synergy,off,14,36,69806.16
3,1,synergy,off,14,37,129346.66
3,1,synergy,off,14,38,139768.66
3,1,synergy,off,14,39,139253.66
3,1,synergy,off,14,40,109628.66
3,1,synergy,off,15,1,-24980.00
3,1,synergy,off,15,2,-24964.07
3,1,synergy,off,15,3,-24967.84
3,1,synergy,off,15,4,-24965.29
3,1,synergy,off,15,5,-24913.63
3,1,synergy,off,15,6,-24813.31
3,1,synergy,off,15,7,-24564.70
3,1,synergy,off,15,8,-24150.70
3,1,synergy,off,15,9,-23780.70
3,1,synergy,off,15,10,-23345.70
3,1,synergy,off,15,11,-22210.70
3,1,synergy,off,15,12,-19367.03
3,1,synergy,off,15,13,-18507.03
3,1,synergy,off,15,14,-11478.65
3,1,synergy,off,15,15,-11653.65
3,1,synergy,off,15,16,-16738.26
3,1,synergy,off,15,17,-16351.11
3,1,synergy,off,15,18,10479.58
3,1,synergy,off,15,19,10649.58
3,1,synergy,off,15,20,-5395.42
3,1,synergy,off,15,21,8154.58
3,1,synergy,off,15,22,8359.58
3,1,synergy,off,15,23,183.41
3,1,synergy,off,15,24,-4416.59
3,1,synergy,off,15,25,1838.41
3,1,synergy,off,15,26,453.41
3,1,synergy,off,15,27,1628.41
3,1,synergy,off,15,28,3880.02
3,1,synergy,off,15,29,7012.42
3,1,synergy,off,15,30,10203.94
3,1,synergy,off,15,31,10469.23
3,1,synergy,off,15,32,10475.27
3,1,synergy,off,15,33,22329.28
3,1,synergy,off,15,34,22691.78
3,1,synergy,off,15,35,27391.78
3,1,synergy,off,15,36,27141.78
3,1,synergy,off,15,37,54861.48
3,1,synergy,off,15,38,56256.48
3,1,synergy,off,15,39,65073.98
3,1,synergy,off,15,40,75061.48
3,1,synergy,off,16,1,-24980.00
3,1,synergy,off,16,2,-24981.07
3,1,synergy,off,16,3,-24962.87
3,1,synergy,off,16,4,-24887.23
3,1,synergy,off,16,5,-24802.49
3,1,synergy,off,16,6,-24893.33
3,1,synergy,off,16,7,-24780.37
3,1,synergy,off,16,8,-24781.22
3,1,synergy,off,16,9,-24650.05
3,1,synergy,off,16,10,-24650.05
3,1,synergy,off,16,11,-24198.17
3,1,synergy,off,16,12,-23885.49
3,1,synergy,off,16,13,-23429.89
3,1,synergy,off,16,14,-22348.13
3,1,synergy,off,16,15,-22473.13
3,1,synergy,off,16,16,-22438.13
3,1,synergy,off,16,17,-22518.13
3,1,synergy,off,16,18,-22558.13
3,1,synergy,off,16,19,-22526.51
3,1,synergy,off,16,20,-21699.98
3,1,synergy,off,16,21,-20354.45
3,1,synergy,off,16,22,-18433.35
3,1,synergy,off,16,23,-14452.75
3,1,synergy,off,16,24,-18818.31
3,1,synergy,off,16,25,-18923.31
3,1,synergy,off,16,26,-18293.31
3,1,synergy,off,16,27,-16462.63
3,1,synergy,off,16,28,-15725.79
3,1,synergy,off,16,29,-11916.37
3,1,synergy,off,16,30,-9737.91
3,1,synergy,off,16,31,-12608.89
3,1,synergy,off,16,32,-11811.20
3,1,synergy,off,16,33,-10592.29
3,1,synergy,off,16,34,-10527.29
3,1,synergy,off,16,35,-9891.20
3,1,synergy,off,16,36,-9283.22
3,1,synergy,off,16,37,-7369.76
3,1,synergy,off,16,38,-12778.69
3,1,synergy,off,16,39,-12275.56
3,1,synergy,off,16,40,-11473.57
3,1,synergy,off,17,1,-24980.00
3,1,synergy,off,17,2,-24978.33
3,1,synergy,off,17,3,-24957.56
3,1,synergy,off,17,4,-24928.58
3,1,synergy,off,17,5,-24809.02
3,1,synergy,off,17,6,-24709.82
3,1,synergy,off,17,7,-24577.51
3,1,synergy,off,17,8,-24977.27
3,1,synergy,off,17,9,-24972.94
3,1,synergy,off,17,10,-24555.39
3,1,synergy,off,17,11,-24453.96
3,1,synergy,off,17,12,-24082.71
3,1,synergy,off,17,13,-24028.83
3,1,synergy,off,17,14,-23820.21
3,1,synergy,off,17,15,-22133.35
3,1,synergy,off,17,16,-19310.79
3,1,synergy,off,17,17,-18319.54
3,1,synergy,off,17,18,-17553.70
3,1,synergy,off,17,19,-15733.67
3,1,synergy,off,17,20,-14857.64
3,1,synergy,off,17,21,-14897.64
3,1,synergy,off,17,22,-9940.76
3,1,synergy,off,17,23,-8971.39
3,1,synergy,off,17,24,-15148.89
3,1,synergy,off,17,25,-13997.64
3,1,synergy,off,17,26,-13306.16
3,1,synergy,off,17,27,-8804.22
3,1,synergy,off,17,28,-7062.27
3,1,synergy,off,17,29,40718.71
3,1,synergy,off,17,30,40723.71
3,1,synergy,off,17,31,42231.21
3,1,synergy,off,17,32,14358.71
3,1,synergy,off,17,33,17399.96
3,1,synergy,off,17,34,22532.77
3,1,synergy,off,17,35,23209.65
3,1,synergy,off,17,36,17949.65
3,1,synergy,off,17,37,20350.27
3,1,synergy,off,17,38,37142.98
3,1,synergy,off,17,39,38574.98
3,1,synergy,off,17,40,34090.60
3,1,synergy,off,18,1,-24980.00
3,1,synergy,off,18,2,-24982.57
3,1,synergy,off,18,3,-24964.13
3,1,synergy,off,18,4,-24973.40
3,1,synergy,off,18,5,-24960.44
3,1,synergy,off,18,6,-24888.57
3,1,synergy,off,18,7,-24834.94
3,1,synergy,off,18,8,-24278.64
3,1,synergy,off,18,9,-24573.10
3,1,synergy,off,18,10,-23516.54
3,1,synergy,off,18,11,-21686.04
3,1,synergy,off,18,12,-22527.78
3,1,synergy,off,18,13,-20861.78
3,1,synergy,off,18,14,-20044.28
3,1,synergy,off,18,15,-17716.78
3,1,synergy,off,18,16,-16204.40
3,1,synergy,off,18,17,-14235.40
3,1,synergy,off,18,18,-13255.40
3,1,synergy,off,18,19,-13855.40
3,1,synergy,off,18,20,-17218.36
3,1,synergy,off,18,21,-16735.98
3,1,synergy,off,18,22,-12155.33
3,1,synergy,off,18,23,-2680.55
3,1,synergy,off,18,24,-11999.30
3,1,synergy,off,18,25,-10788.80
3,1,synergy,off,18,26,-10675.93
3,1,synergy,off,18,27,-8798.66
3,1,synergy,off,18,28,-2551.24
3,1,synergy,off,18,29,-2019.78
3,1,synergy,off,18,30,20616.54
3,1,synergy,off,18,31,21777.09
3,1,synergy,off,18,32,-2521.71
3,1,synergy,off,18,33,993.60
3,1,synergy,off,18,34,5531.10
3,1,synergy,off,18,35,7066.72
3,1,synergy,off,18,36,6731.25
3,1,synergy,off,18,37,23933.97
3,1,synergy,off,18,38,26684.22
3,1,synergy,off,18,39,28148.59
3,1,synergy,off,18,40,3729.69
3,1,synergy,off,19,1,-24980.00
3,1,synergy,off,19,2,-24970.36
3,1,synergy,off,19,3,-24963.38
3,1,synergy,off,19,4,-24935.66
3,1,synergy,off,19,5,-24717.04
3,1,synergy,off,19,6,-24743.44
3,1,synergy,off,19,7,-24016.63
3,1,synergy,off,19,8,-23322.24
3,1,synergy,off,19,9,-22983.19
3,1,synergy,off,19,10,-19689.16
3,1,synergy,off,19,11,-18714.16
3,1,synergy,off,19,12,-18789.16
3,1,synergy,off,19,13,-18289.16
3,1,synergy,off,19,14,-15849.16
3,1,synergy,off,19,15,-9939.16
3,1,synergy,off,19,16,-17164.16
3,1,synergy,off,19,17,-15749.16
3,1,synergy,off,19,18,-12776.62
3,1,synergy,off,19,19,-12596.62
3,1,synergy,off,19,20,-14091.62
3,1,synergy,off,19,21,-13861.62
3,1,synergy,off,19,22,-13516.62
3,1,synergy,off,19,23,-12636.62
3,1,synergy,off,19,24,-12877.14
3,1,synergy,off,19,25,-9916.32
3,1,synergy,off,19,26,-9921.32
3,1,synergy,off,19,27,-8066.32
3,1,synergy,off,19,28,-7844.10
3,1,synergy,off,19,29,-15353.38
3,1,synergy,off,19,30,-15208.38
3,1,synergy,off,19,31,-14761.07
3,1,synergy,off,19,32,-12266.56
3,1,synergy,off,19,33,-12296.56
3,1,synergy,off,19,34,-11278.56
3,1,synergy,off,19,35,-9703.56
3,1,synergy,off,19,36,-8863.25
3,1,synergy,off,19,37,-2944.78
3,1,synergy,off,19,38,2109.96
3,1,synergy,off,19,39,28531.96
3,1,synergy,off,19,40,-6268.04
3,1,synergy,off,20,1,-24980.00
3,1,synergy,off,20,2,-24960.43
3,1,synergy,off,20,3,-24950.66
3,1,synergy,off,20,4,-24881.32
3,1,synergy,off,20,5,-24981.01
3,1,synergy,off,20,6,-24956.18
3,1,synergy,off,20,7,-24972.17
3,1,synergy,off,20,8,-24972.43
3,1,synergy,off,20,9,-24961.61
3,1,synergy,off,20,10,-24952.87
3,1,synergy,off,20,11,-24910.91
3,1,synergy,off,20,12,-24686.67
3,1,synergy,off,20,13,-24106.45
3,1,synergy,off,20,14,-22646.67
3,1,synergy,off,20,15,-19932.67
3,1,synergy,off,20,16,-18518.17
3,1,synergy,off,20,17,-18558.17
3,1,synergy,off,20,18,-18558.17
3,1,synergy,off,20,19,-17484.92
3,1,synergy,off,20,20,-15978.42
3,1,synergy,off,20,21,-13257.49
3,1,synergy,off,20,22,-10577.99
3,1,synergy,off,20,23,-9186.74
3,1,synergy,off,20,24,-8174.74
3,1,synergy,off,20,25,-2345.74
3,1,synergy,off,20,26,1673.51
3,1,synergy,off,20,27,5796.26
3,1,synergy,off,20,28,6436.43
3,1,synergy,off,20,29,21698.36
3,1,synergy,off,20,30,34527.46
3,1,synergy,off,20,31,36258.21
3,1,synergy,off,20,32,-665.54
3,1,synergy,off,20,33,606.21
3,1,synergy,off,20,34,9116.91
3,1,synergy,off,20,35,12432.01
3,1,synergy,off,20,36,9398.14
3,1,synergy,off,20,37,4544.18
3,1,synergy,off,20,38,4985.18
3,1,synergy,off,20,39,4615.18
3,1,synergy,off,20,40,5707.93
3,1,synergy,off,21,1,-24980.00
3,1,synergy,off,21,2,-24968.36
3,1,synergy,off,21,3,-24941.68
3,1,synergy,off,21,4,-24923.98
3,1,synergy,off,21,5,-24704.25
3,1,synergy,off,21,6,-24638.63
3,1,synergy,off,21,7,-24569.74
3,1,synergy,off,21,8,-24297.66
3,1,synergy,off,21,9,-24292.66
3,1,synergy,off,21,10,-24087.60
3,1,synergy,off,21,11,-23883.12
3,1,synergy,off,21,12,-23217.99
3,1,synergy,off,21,13,-21683.95
3,1,synergy,off,21,14,-18121.31
3,1,synergy,off,21,15,-15205.92
3,1,synergy,off,21,16,-16377.75
3,1,synergy,off,21,17,-16544.68
3,1,synergy,off,21,18,-16046.67
3,1,synergy,off,21,19,-13770.51
3,1,synergy,off,21,20,-12666.74
3,1,synergy,off,21,21,-9277.35
3,1,synergy,off,21,22,-9370.26
3,1,synergy,off,21,23,-8610.62
3,1,synergy,off,21,24,-11531.68
3,1,synergy,off,21,25,-7491.03
3,1,synergy,off,21,26,-6318.03
3,1,synergy,off,21,27,2051.30
3,1,synergy,off,21,28,793.86
3,1,synergy,off,21,29,2153.86
3,1,synergy,off,21,30,19780.36
3,1,synergy,off,21,31,42112.71
3,1,synergy,off,21,32,30782.86
3,1,synergy,off,21,33,31640.61
3,1,synergy,off,21,34,48988.99
3,1,synergy,off,21,35,50215.69
3,1,synergy,off,21,36,43940.69
3,1,synergy,off,21,37,43260.69
3,1,synergy,off,21,38,41241.73
3,1,synergy,off,21,39,45933.48
3,1,synergy,off,21,40,46623.60
3,1,synergy,off,22,1,-24980.00
3,1,synergy,off,22,2,-24970.39
3,1,synergy,off,22,3,-24957.43
3,1,synergy,off,22,4,-24487.36
3,1,synergy,off,22,5,-24442.56
3,1,synergy,off,22,6,-23407.56
3,1,synergy,off,22,7,-22782.56
3,1,synergy,off,22,8,-22202.56
3,1,synergy,off,22,9,-22667.56
3,1,synergy,off,22,10,-22197.56
3,1,synergy,off,22,11,-21722.56
3,1,synergy,off,22,12,-19414.24
3,1,synergy,off,22,13,-18946.12
3,1,synergy,off,22,14,-14153.02
3,1,synergy,off,22,15,-15854.80
3,1,synergy,off,22,16,-19591.10
3,1,synergy,off,22,17,-19416.10
3,1,synergy,off,22,18,-18840.97
3,1,synergy,off,22,19,-18160.25
3,1,synergy,off,22,20,-17483.00
3,1,synergy,off,22,21,-16551.61
3,1,synergy,off,22,22,-19128.00
3,1,synergy,off,22,23,-18590.50
3,1,synergy,off,22,24,-17632.72
3,1,synergy,off,22,25,-17652.72
3,1,synergy,off,22,26,-17712.72
3,1,synergy,off,22,27,-17738.70
3,1,synergy,off,22,28,-17030.54
3,1,synergy,off,22,29,-15427.42
3,1,synergy,off,22,30,-13429.89
3,1,synergy,off,22,31,232.78
3,1,synergy,off,22,32,-10557.22
3,1,synergy,off,22,33,-8434.84
3,1,synergy,off,22,34,-8589.92
3,1,synergy,off,22,35,-1789.55
3,1,synergy,off,22,36,-5550.69
3,1,synergy,off,22,37,-5530.69
3,1,synergy,off,22,38,-5029.36
3,1,synergy,off,22,39,-2296.11
3,1,synergy,off,22,40,7139.66
3,1,synergy,off,23,1,-24980.00
3,1,synergy,off,23,2,-24979.81
3,1,synergy,off,23,3,-24853.62
3,1,synergy,off,23,4,-24754.56
3,1,synergy,off,23,5,-24728.83
3,1,synergy,off,23,6,-24863.87
3,1,synergy,off,23,7,-24607.73
3,1,synergy,off,23,8,-24348.01
3,1,synergy,off,23,9,-24198.69
3,1,synergy,off,23,10,-23920.37
3,1,synergy,off,23,11,-20235.37
3,1,synergy,off,23,12,-17755.37
3,1,synergy,off,23,13,-11034.51
3,1,synergy,off,23,14,-16266.89
3,1,synergy,off,23,15,-16351.89
3,1,synergy,off,23,16,-14156.89
3,1,synergy,off,23,17,-11698.55
3,1,synergy,off,23,18,-11348.55
3,1,synergy,off,23,19,-9820.28
3,1,synergy,off,23,20,-4982.90
3,1,synergy,off,23,21,2462.10
3,1,synergy,off,23,22,9699.76
